uid,score
608,1.3843930578984027
613,1.3317675479703834
614,1.5723896605442356
616,1.5481700299445689
618,1.5697540731363706
620,1.307571368743278
623,1.5551892305448314
624,1.4543046406381233
628,1.6278289259659768
630,1.4080320347626691
637,1.536890311327727
645,1.450572153740736
652,1.2831202261996673
653,1.3970236109093763
665,1.4937034820685238
667,1.1220266235179759
668,1.5378042154231935
669,1.4328104608235472
678,1.3266593970142535
680,1.6266175308867905
684,1.5998078027007754
687,1.5081572607539275
695,1.5048740196965555
699,1.6390799675461818
702,1.451315679698086
704,1.668871958763811
705,0.8821470392138615
707,1.559805291594785
711,1.663475936911408
716,0.9514532310636422
722,1.430317158367147
732,1.6921028868001398
741,1.4749577193963614
745,1.3909161046482486
747,1.4415709875194205
748,1.3794836869422413
750,1.6094783862101345
753,1.3914232241000453
756,1.5815739460600506
765,1.586268602588243
769,1.6914145693015477
775,1.086265078137217
777,1.2662399169866818
781,1.7376760637653945
791,1.5887841331481949
792,1.5151764883091974
794,1.4705138966374132
800,1.3357554790022201
802,1.244519660200865
811,1.6521306388367694
812,1.6414185877276914
813,1.6087486321247084
816,1.3063833637406264
818,0.6403108391258213
822,1.2514123749081203
829,1.3600467334654396
830,1.6733474698131374
833,1.5429798674629842
838,1.3153239901755036
839,1.1613873859206827
841,1.678089426131853
842,1.7019265958106184
843,1.479202066785843
849,1.3319966047833418
855,1.72387795897275
856,1.5404869379294046
860,1.589531987154112
871,1.6398831439456742
874,1.162996437833276
876,1.6101297208212588
879,1.6181394836563445
881,0.7522900936441967
890,1.5770971324553857
898,1.3876001356959313
901,1.6112259555038562
904,1.3169780510442506
913,1.5817416211889321
914,1.5298921490308584
915,1.2216712657431517
924,1.60463828658609
925,1.6360272016099087
927,1.013569803568568
928,0.9517157487626716
929,1.503380899931514
934,1.695314471093275
935,1.582961723350433
937,1.591872486396058
938,1.235830750624412
939,1.3934902026394684
940,1.424604367725311
943,1.6869568836619568
944,1.4118327664969819
951,1.1498178124803964
954,1.5957638187848946
957,1.3854450873037623
959,1.5071939789610944
963,1.57820059450028
967,0.8322773791526987
970,1.3698064448099119
973,1.5727700441236385
974,1.540745980137178
979,0.9842301661487686
985,1.6107226097523375
990,1.149970904840399
991,1.617470184488449
993,1.3839774215161307
994,1.1852536082828005
999,1.710941385581068
1002,1.5297384801956908
1009,1.2838606713649057
1014,1.5176657507460258
1017,1.5794871856577042
1019,1.5343880271715047
1026,1.3489395219975686
1031,1.395478798608952
1032,1.4948683812069057
1033,1.5149950144489641
1036,1.3731741574082204
1037,1.5740717589339828
1042,1.4467075930378077
1043,1.6473003324834012
1044,1.0845933844083948
1048,1.5113983932837067
1052,1.7072979423364143
1053,1.4633173153784595
1061,1.7287320699857325
1072,1.689997388634842
1077,0.6503749231890419
1081,1.493830948835476
1082,1.4236472984797315
1085,1.4028418495993455
1087,1.764745491248044
1095,1.6660494971179514
1096,1.200449805900481
1097,1.5713956719598516
1098,1.7531647014751295
1099,1.5584108522317757
1115,1.0562580555481544
1117,0.9333606510569408
1120,1.6311310797455836
1122,1.6300741424449454
1132,1.4687225084809485
1139,1.6469208736702026
1142,1.3951948842213926
1149,1.5994801944164843
1151,1.5930210042780981
1157,1.4830837151987795
1160,1.2679892640227464
1162,1.661324098765926
1166,1.5356696593504173
1169,1.4015940894461127
1174,1.5618344050027684
1178,1.7123974230009127
1180,1.702181236827418
1182,1.2193165731957667
1189,1.5680232168281605
1190,1.5572933329680732
1196,0.7135174030776155
1198,0.8420182358382499
1199,1.575075402395644
1204,1.6872178070147639
1205,0.8437176571422547
1208,1.2085866104641523
1209,1.0270560176778707
1210,1.552138859607624
1212,1.6581888717840862
1214,1.225710633100952
1215,1.540941106631812
1222,1.405170650654759
1227,1.3956089136710381
1228,1.343111857750563
1236,1.6891045078973406
1237,1.408779765658317
1238,1.602573229439729
1243,1.58345393242677
1244,1.6043752226550114
1245,1.3878965931747431
1251,1.4516583614711416
1253,1.3751747759217032
1259,1.6848821081667897
1260,1.346403338014421
1264,1.4524223304646726
1266,1.3173479254644367
1276,1.4369993472047744
1285,1.1523296321455065
1287,1.7294811749266272
1292,1.609848391598263
1299,1.7245842096832849
1306,1.3619983368996242
1312,1.7388026695770766
1314,1.6963890281244625
1315,1.5836752544190378
1316,1.173152292359518
1318,1.1856218411667123
1326,1.5118515538491373
1330,1.3672839724028374
1343,1.6284777702845528
1344,1.469069605206955
1346,1.2656813849053181
1347,1.5772632006199747
1350,1.3714767998129658
1354,1.22848706493942
1357,1.0348304713361665
1360,1.558049634319794
1362,1.2238427904040128
1365,1.2997693759253002
1366,0.9858017538435377
1367,1.6418403081442445
1372,1.6046849362777753
1374,1.3131449929461272
1375,1.0919751364540247
1377,1.7187564022373427
1378,1.5402123478645662
1381,1.709812441076589
1382,0.9286732963559083
1394,1.5872664203679552
1395,1.6711651898000812
1402,1.5835920773992276
1408,1.5560990780999584
1409,1.4950044501402515
1414,1.5777116374709839
1420,1.7546322498507514
1425,1.7355389647283181
1426,1.101041909943393
1433,1.650723954048258
1435,1.767202058057682
1437,1.3512780141850351
1450,1.2273733560112343
1457,1.5613330230960387
1458,1.3305443118121225
1462,1.5661979815345033
1463,1.3236960837020213
1465,1.6231891891677335
1468,1.5898174704309218
1473,1.5062454016444935
1482,1.678544774066085
1486,1.6876268165460417
1488,0.5298890408477489
1489,1.33031889369463
1496,1.4577966063223091
1497,1.6851673117308712
1501,1.7281813216857969
1507,1.657355834251339
1516,1.6715539481161712
1519,1.6838062594091263
1528,1.686962782431174
1534,1.5981172030395918
1536,1.0088880842470218
1540,1.3885041800689524
1541,1.2010813665099747
1547,1.2092319857958898
1550,1.2343098196141482
1561,1.4651049378970638
1562,1.5162443188824308
1568,1.6521048564873853
1573,1.4390368523220762
1574,1.1913881175075862
1577,1.4826355870920107
1583,1.497335182134944
1584,1.4945569318790006
1589,1.5185972332789417
1591,1.7325102758617972
1598,1.3529416034481396
1604,1.1880806750961321
1608,1.5111412529886934
1611,0.9190508766232427
1612,1.5858938885497438
1623,1.3725744761104814
1624,1.6924992665878151
1631,1.6964153118894667
1658,1.4448965209760747
1659,0.7798035776219919
1668,1.5826955888240153
1669,1.400452168012352
1671,1.5673695377674113
1674,1.3429474024193
1680,0.8888561885728781
1681,1.2716101823747397
1682,1.4719543634697128
1688,1.6958537919592358
1690,1.504059438965828
1698,1.5176568931528673
1699,1.5900131823476709
1707,1.3581433061204522
1710,1.1451017633397678
1711,0.9973770415066403
1721,1.6626423869131735
1725,1.381960497923442
1731,1.5727388672139375
1737,1.65073489759533
1742,1.492291978655309
1749,1.1897204681682356
1750,1.196441971444735
1752,1.7463194769795731
1760,1.5449876454026699
1764,1.6139939172324391
1770,1.8065018079873223
1773,1.6967979168664855
1776,1.6831698071682377
1781,1.4387726327628838
1785,1.5861465486934514
1786,1.7009412726008089
1788,1.3274881579980529
1794,1.5384262082102707
1795,1.6566117857860787
1797,1.2992914606112438
1798,1.4440576734129538
1803,1.26207388377886
1804,1.3604702227476284
1809,1.6692700138722385
1824,1.6214573432513775
1831,1.1465794088167056
1833,1.4273666488999077
1834,1.1708055123850847
1835,1.6148116453710402
1836,1.5150820039233235
1838,1.1538393244898102
1840,1.5008868891003702
1841,1.6352714580709424
1842,1.4329174684276729
1845,1.6754541933734708
1853,1.4089794298315723
1854,1.6379047030510618
1855,1.1825295108861182
1858,1.7027525189768942
1859,1.5030938388991124
1862,1.585756751305793
1863,1.3140926814017182
1866,1.3995673369105557
1872,1.6252662846174617
1876,1.5268401624047077
1882,1.2936307702561796
1885,1.545707578933844
1889,1.541891591871172
1910,1.664862686154703
1914,1.7664817477898418
1923,1.5923322153592654
1926,1.018415845508918
1929,1.7585362639075237
1933,1.0740697802599177
1938,1.7502322123208625
1944,1.6594402827287933
1946,1.5565389407770893
1958,1.7172939211747194
1961,1.7729426938944264
1963,1.5313566531924097
1966,0.865101970873255
1970,1.5839345136074996
1971,1.021264556690834
1972,1.3968253973251494
1975,1.4888746043226808
1976,1.6984614122152544
1978,1.170187227821847
1980,1.458119769183572
1982,1.4459244833042582
1985,1.728158411932846
1989,1.6497862472499134
1993,1.7153109754792788
1994,1.3498374818749084
1995,0.787700906445427
1996,1.5127150120212525
1997,1.4204710118259574
1998,1.2172849097713154
2002,1.513963773583069
2003,1.648023124025792
2011,1.492549042179442
2020,1.4367892183560766
2022,1.3116012974332754
2031,1.6383550193293925
2032,1.5957944464389953
2033,1.6641711723384878
2045,1.4465492578534889
2048,1.2127668781115772
2052,1.5344309352833192
2053,1.457240886522551
2057,0.9961213302555147
2058,1.1470888767752974
2063,1.382008116096415
2095,1.577375645325886
2096,1.2817855104371385
2112,1.3810270494893393
2119,1.5087101922822417
2120,1.7353624997988368
2122,1.5317520496886319
2130,1.7012098183474755
2134,1.3736062187909015
2139,1.531124860915254
2142,1.5149438406787075
2144,1.4723422403980755
2147,1.0107129720126433
2148,1.7369851761044899
2152,1.171090571718905
2158,1.5823565632911292
2159,1.0280962586777966
2162,1.4566622081498446
2163,1.516712805531872
2166,1.6777611884564254
2170,1.5523876796580742
2171,1.591655594409787
2172,0.7915926996049554
2174,1.2101524877776766
2177,1.5484959323992495
2201,1.5107397122206982
2203,0.9574372659141248
2206,1.3641027434944648
2208,1.5829286085335093
2209,1.0523420855386987
2218,1.5970071474949337
2224,1.7140426187327553
2229,1.5977937917018512
2231,1.6281824969163452
2232,1.745140682045706
2236,1.5233907823736863
2242,1.6362105157701434
2245,1.7002933948870842
2252,1.4683377401224809
2254,1.527593489059167
2256,1.2783599240082788
2260,1.5866443165614146
2262,1.5859119591895126
2263,1.4458600494748046
2264,1.1977040012508198
2267,1.7677827897467242
2268,1.59763530144134
2270,1.3176548868629996
2272,1.79683310351865
2273,1.4829451901526225
2274,0.9376889937453621
2278,1.6669003422503508
2279,1.4445581693379894
2282,1.373716928152464
2285,1.5666556555212727
2288,1.492639896724149
2289,1.51065479240043
2294,1.4600838357203192
2301,1.4311236550159074
2303,1.563577930083952
2305,1.6695949955934966
2306,1.6224881084092329
2327,1.7296702575870389
2333,1.3827191427192576
2336,1.4297943967091797
2338,1.5406847914459572
2339,1.6711981762520887
2340,1.5124326394300924
2346,1.5678853830030381
2348,1.5289067552395958
2349,1.7296630027811801
2352,1.6365629396123438
2357,1.6943871728132334
2371,1.6459829814354026
2374,1.4136362759036247
2376,1.6143436872948573
2379,0.8264100972751581
2388,1.5134869566798144
2390,1.5967633962345804
2396,1.5964857122309182
2402,1.3924917270045103
2403,1.1200170015852853
2405,1.3561901573561856
2412,1.3837907446133149
2413,1.1896243164920455
2415,1.2816034438729014
2428,1.4289261724325564
2431,1.3027969165083804
2451,1.3044859112658553
2455,1.2377239898874448
2456,1.626873211102561
2470,1.4725049276972093
2471,0.9043065307141475
2473,1.6147649388795795
2481,1.1931225258971254
2485,1.4936693952112483
2487,1.5351590246362867
2488,1.7331309070148153
2492,1.3882363663823605
2505,1.4313976123484258
2514,1.5790686152482423
2517,1.577352790103005
2521,1.0456516976616617
2523,1.6335180749886087
2525,1.3917608006166857
2527,1.1458421385840067
2528,1.6893239768011632
2532,1.2287351764454
2533,1.5809459968102098
2535,1.341711083527627
2542,1.479416846217506
2547,1.595264328301115
2549,1.5048733392022504
2555,1.4611345020254853
2560,1.7212165279816767
2584,1.651271464713879
2586,1.284129037466811
2594,1.523243432001141
2595,1.4301339957824828
2605,1.5833012318791622
2606,1.5398113905986492
2607,1.2525594202957349
2609,1.212492984997496
2610,1.2465034504095147
2611,1.4342662592825903
2614,1.7034496962203023
2622,1.6130465358529693
2628,1.5447409205109617
2629,1.5115312545407718
2636,1.654115288197609
2637,1.5200954985498794
2640,1.541120804242319
2645,1.6445649428778153
2647,1.582840706339665
2649,1.551912214315046
2652,1.5346302435435981
2655,1.261403821825859
2656,1.4665546334423984
2662,0.8469304672498525
2666,1.4693338767495854
2667,1.639046546820018
2680,1.0251673239335157
2684,1.7260362148878763
2696,1.4185588721394748
2700,1.5958015212207517
2701,1.5562840902063395
2706,1.3070718282946974
2710,1.5390258466782107
2713,0.9762777624446761
2717,1.5495010089047092
2720,1.6130586459731264
2722,1.7245631176071676
2723,1.1903999000893646
2726,1.6321169159521551
2732,1.7164779928566456
2746,1.3401533307797582
2757,1.7384421989213108
2758,1.7125308952994676
2762,1.1957758848658733
2765,1.5716912501618865
2770,1.2036312346800724
2771,1.6650701449207044
2784,1.7235648255295617
2785,1.329629166775359
2789,0.7449238714918918
2799,1.6328387954715904
2800,1.4475816342303416
2810,1.5517462503187742
2814,1.5890497069725262
2816,1.3543367295877127
2820,1.2975438904666798
2824,1.6124167276105918
2830,1.434536456260748
2832,0.5149702347828691
2833,1.656212521061134
2834,1.2981465439348114
2839,1.7265180281421508
2840,1.2029466157421291
2842,1.644175367223845
2846,1.5481628543096413
2865,0.9873130515486201
2868,1.6292171655971195
2876,1.6119755853687665
2880,1.5036573405820315
2885,1.2168264870259045
2886,1.6525784343129093
2893,1.5412652507889582
2895,1.2875389695514663
2898,1.5796355188456799
2903,1.591684079919679
2904,1.466357411662861
2917,1.610425082992624
2919,1.6353992478328017
2921,1.7443547251955835
2922,1.4565406011679303
2931,0.9608244758321711
2932,1.5537622275137855
2934,1.3603317213102497
2937,1.7325624524244032
2940,1.6788828035913856
2941,1.6981716348371974
2944,1.5504544252782095
2946,1.1965989986936414
2949,1.730301636234377
2951,1.705265297440505
2958,1.61982981425583
2959,0.7586653078898611
2961,1.5020261834063833
2964,0.6666240050251457
2966,1.2748018638341767
2968,1.643504110942519
2975,1.6799681711896
2978,1.4868944570729221
2986,1.7402741656738
2987,1.1588946914644649
2989,1.5487898864012009
2993,1.0842637143635485
2997,1.4064496583395107
2999,1.055296701921126
3016,1.3679911168636982
3017,1.3597186345852967
3019,1.7283333045491314
3024,1.6319136090921527
3026,1.5745013469247477
3042,1.7082459918853559
3043,1.5777652310972567
3052,1.320668758698425
3055,1.5910333685360372
3058,1.3673191487684457
3060,1.7563626290190983
3070,1.3059866688430084
3073,0.8578179107843901
3079,1.6932046780534882
3080,1.6061761057269912
3081,0.8135914864556201
3083,1.4435041063274543
3087,1.6467419052729348
3089,1.6144893092404977
3090,1.1816399494967162
3093,1.3912641242951163
3095,1.3707060567075828
3097,1.6511235150954038
3101,1.4772555815672952
3104,1.336283506682542
3105,1.5755812225746786
3106,1.5308734324283528
3115,1.6861103818026115
3124,1.714024685035253
3125,1.6681648261318458
3127,0.8230868344177298
3140,1.5011697897537786
3145,1.5385210585329472
3146,1.5497885457773677
3149,0.8965633931663944
3150,1.66814055628546
3152,0.9045337445625299
3165,1.6337738308729732
3173,0.9856149299444877
3180,1.5305490753424917
3183,1.3593520989142358
3188,1.5432397888978433
3189,1.6236091814405826
3194,1.4978658683447872
3209,1.2386411731257474
3210,1.5432283703447567
3214,1.0911440043671532
3217,1.2950560196571415
3219,1.57502949403301
3226,1.3391729094610114
3228,1.1722141836865156
3229,1.2853548282744622
3238,1.4023799191942543
3243,1.6951832213243065
3245,1.5609275983891076
3249,1.6924940298383184
3250,1.0265192431257284
3256,1.635221750326155
3260,1.4108244653223836
3261,1.3664934748871715
3267,1.2812406504224327
3273,1.5788742043973647
3274,1.0426546205041105
3275,1.7294731835789587
3285,1.4613036751875796
3291,1.366537101868785
3295,1.7440007541022864
3299,0.9011729847796595
3300,1.4082092354172264
3305,1.500635286459953
3306,1.3632441132843491
3313,1.323431549718189
3314,1.5112735549900853
3315,1.6813953142991978
3319,1.5351928573477491
3321,1.416975910216134
3324,1.424109772681902
3327,1.6206866025724707
3328,1.542131120316832
3332,1.2885162384386766
3335,1.2731848802916486
3336,1.439924581895005
3338,1.6474626355139717
3339,1.4952966828238254
3343,1.6266183685404205
3345,1.5707349803000288
3347,1.4904561522859057
3351,1.6034480966374258
3353,1.6284178959261018
3358,1.6819580456341283
3362,1.1694483860860807
3365,1.588598506483303
3367,1.1947793709559864
3371,1.545280762132191
3372,1.5839707584924505
3377,1.4871491781911814
3379,1.6250919528393668
3380,1.3711418911564484
3382,1.707859260610947
3387,1.7584609394105417
3388,1.1509712799070186
3389,1.6253863559442951
3394,1.575204381720686
3397,1.7150077923720959
3399,0.9909610938310139
3400,1.5594486341531075
3406,1.2720692399991465
3411,1.571884615558177
3412,1.4299887309493924
3413,1.5622201029613614
3416,1.6191063043958263
3417,1.6258268898003467
3418,1.7103979146845387
3419,0.8335907585878504
3423,1.6147943464835723
3424,1.2745278719074742
3428,1.2297263345900564
3429,1.4516960871828244
3430,1.1755687493707558
3433,1.447824894139364
3437,1.700887288500025
3439,1.6259548274875866
3441,1.439996751588537
3447,1.510151084191479
3448,1.316828938337356
3451,0.8908766954233789
3458,1.660415293218123
3459,1.5409483145194327
3462,1.292917735331074
3466,1.7096867569990417
3470,1.3367865211437837
3477,1.6333656200795676
3479,1.6136042536554471
3481,1.421907412999499
3490,1.6046865159170989
3491,1.0070234010458181
3495,1.3539568929757932
3504,0.683151244920836
3512,0.9853301244117616
3513,1.447290886245914
3523,1.0837969545430735
3526,1.432176732123028
3530,1.4612542099216703
3535,1.32085742136783
3536,0.7369285466535379
3543,1.3307398096792384
3547,1.5401520239051378
3549,1.5647545962667069
3560,1.2468089805772902
3564,1.5973998312062077
3567,1.6308295144021283
3574,1.8045201741337484
3585,1.7227478930597342
3589,1.524961372095099
3597,1.614921760036145
3600,1.3302249425534844
3605,1.7799621801633077
3607,1.751407590634634
3611,1.701318937715851
3612,1.5081389764762774
3613,1.4050427460131656
3622,1.3478323062265338
3623,1.2999145243666776
3639,1.6681056949788535
3642,1.2923094101933952
3644,1.077651748657968
3646,1.6221444098826603
3648,1.6884579551252026
3651,1.3632939854196773
3655,1.5054797750646678
3661,1.5533225020983257
3662,1.4888857594196834
3663,1.573876583854383
3666,1.0420135257652117
3667,1.1654714012140843
3669,1.3654053472517664
3677,1.5039945656821956
3685,1.678323097111416
3689,1.7801233447518112
3690,1.2463383861788202
3697,1.4743766047959288
3700,1.5405738018094106
3704,0.6614904832534066
3711,1.5261119721699978
3715,1.7254119847476102
3716,1.3416234066375077
3723,1.5461575879387668
3727,1.703113280869764
3728,1.679672377132325
3730,1.702630543639477
3734,1.6005327984071824
3738,1.5321496554857323
3741,1.6178351827572959
3742,1.4795722265047653
3744,1.3301394037376921
3749,1.7099052580993153
3750,1.210076330381264
3751,1.4501111395117416
3752,1.4557642240180932
3753,1.5593670341522106
3754,1.649307069126741
3755,1.7308468771617342
3757,1.4393827425168875
3769,1.6896105717287306
3772,1.1593485276413138
3777,1.6027923100569006
3780,1.3383703906322402
3785,1.6667210078180723
3787,1.4323847076900398
3789,1.3435483826709396
3791,1.4264527972764847
3793,1.4078704025034638
3795,1.6925261932242306
3803,1.7646281876781267
3804,1.5113873487227583
3806,1.6852340593001776
3807,1.608125705762399
3826,1.071539325066636
3829,1.2594102368016897
3832,1.4669496272870817
3837,1.6838202464105831
3850,1.7543408036117074
3852,1.0359309293060939
3857,1.665527940919493
3858,1.240856097858896
3876,1.179099656838409
3882,1.6466436880078228
3886,1.491346900453745
3888,1.6193330386774478
3891,1.6673007097851107
3893,1.37563181518345
3906,1.6681418374376529
3910,1.017004436327377
3913,1.4311996988112543
3919,1.5689400749937674
3922,1.5543687449193904
3938,1.6644155094499788
3939,1.7527870996411168
3943,1.587231470072327
3944,1.549332484131544
3945,1.5045137534933983
3952,1.4429784969438624
3956,0.4997347747536024
3961,1.658702839054542
3965,1.5799256929770311
3983,1.4637529378628529
3988,1.632445043642706
3990,1.2442675558697296
3998,1.499778502312819
4003,1.499892885792172
4004,1.4349211349055047
4012,1.615257944727668
4024,1.747371826896805
4025,1.6193323422896893
4026,1.377298507318694
4032,1.6647799433054682
4034,1.1316022785234265
4040,1.5018693820589815
4042,1.3851566620866138
4044,1.5348427659889348
4048,1.5586290534880558
4053,0.7426003599765519
4055,1.3690640937159966
4059,1.4951995707530388
4063,1.597893474089998
4066,1.6568175234800209
4067,1.6651904747806108
4068,0.6684873099317553
4071,1.5598831069328116
4074,1.0611846560904667
4075,1.661778346068418
4081,1.3488855378619706
4083,1.3931186567580518
4086,1.592369250432862
4089,1.5350917297119215
4095,1.4274772461380745
4100,1.3806529909799437
4105,1.6140812174875712
4108,1.6304701110313067
4110,1.1738707268527677
4112,1.4743213322033002
4113,1.5691047235697675
4118,1.4753212687217
4119,1.7111422299256644
4120,1.6315390653302522
4123,1.5778791383312085
4126,1.7132349095180213
4132,1.3262461601821562
4134,1.620845973927765
4136,1.2711256890228668
4137,1.3803553440909186
4141,0.9757228217957015
4144,1.619889021910505
4145,1.642428140132667
4147,1.5682637385268943
4154,1.606330733855311
4160,1.5780634465240095
4166,1.4363952950464847
4169,1.3792175614791768
4171,0.9551987217869655
4172,1.5607056653599778
4174,1.7122008944708502
4175,1.1114935237080066
4178,1.575603877438938
4179,1.2447722119848412
4182,1.6623629397397357
4183,0.9184855849743684
4187,1.6291694115262754
4188,1.5193433539797616
4189,0.9653878276650742
4192,1.2967182968875388
4195,1.635737777443325
4197,1.640318594630763
4198,1.0969882833663913
4201,1.5949586713191621
4206,1.4965297087397889
4208,1.7160797030863466
4212,1.6586752606907025
4219,1.5306825228937684
4228,1.1981887470442953
4232,1.0860337984719088
4236,1.4345511183664292
4238,1.6670428228741807
4244,1.6593819302001713
4248,1.1581779157862606
4251,1.4219638340289724
4252,1.6492648199839275
4254,1.0716972479259712
4263,1.5868861641430043
4266,1.4381040414741015
4267,1.6971293707847717
4270,1.211497199273884
4275,1.5587040270434054
4278,0.6369829666628906
4281,1.14199894559661
4284,1.738877616756488
4285,1.5845040002688333
4288,1.6122000774886402
4289,1.2450985769549185
4298,1.5836903395439481
4310,1.5534937944258693
4313,1.2950771204788887
4314,0.9562989483511378
4315,1.2131351372670665
4325,1.4844954412302667
4327,1.6059124105820555
4331,1.3738786278590784
4338,1.5902713602557743
4342,1.588267925823497
4348,1.4578118960657385
4350,1.7558872083140233
4351,1.5374119578168655
4352,1.698577375241716
4354,1.516933015998835
4360,1.261187753579443
4363,1.3843802911955578
4366,1.4609390938249762
4368,1.2703364985785872
4375,1.526464665298045
4377,1.7277676937407387
4380,1.6097918915781433
4389,0.9710749965640478
4393,1.3064719887900365
4398,0.8116672561772607
4399,1.5435513848477247
4406,1.4234809631469267
4410,1.6206103673705239
4413,1.6207375956121077
4420,1.5681698871401888
4432,1.3522134788713194
4439,1.6464871808447572
4441,1.1909643782373067
4445,1.6922775487352437
4446,1.5741887463323856
4448,1.2999862646105524
4449,1.173001767244494
4457,1.580661342704424
4459,1.5745712348560386
4462,1.6640982766751038
4466,1.6591851404075295
4470,1.4729396977652445
4471,1.3450378693643719
4472,1.6281427210587374
4474,1.2495338785365584
4479,1.489761163339153
4486,1.2976380659974445
4487,1.6635932338398396
4491,1.0568629358008326
4494,1.5470922123221815
4497,1.6119241293783269
4502,1.6705486142471548
4506,0.6715345567574991
4507,1.4550691442172046
4512,1.5659971174626697
4514,1.7583798056286901
4515,1.4438433155159256
4516,1.2625285105903186
4519,1.2678273879224142
4525,1.3529972926640976
4526,1.064644728911101
4527,1.278350848138839
4529,1.006834690909292
4531,1.754269189262957
4532,1.3794740340873757
4538,1.3132794882185652
4544,1.6024889248553515
4551,1.3803191039189597
4556,1.5530280891662347
4558,1.1506700928673843
4559,1.5034487928266902
4561,1.612366110387291
4563,1.373001597039295
4569,1.6529654264328992
4571,1.6328003238506013
4572,1.3388262264621895
4584,1.3677324198796144
4585,1.6668071954986745
4591,1.5666773237200113
4592,1.2274640500733824
4595,1.7709009660546036
4603,1.6844136195688115
4608,1.4802119283482613
4609,1.4355105214116755
4610,0.7703405429655421
4614,1.6795622649394648
4621,1.3622732381779503
4623,1.6653146723837713
4625,1.4505342281394
4630,1.655589376785508
4631,1.0752982656530699
4632,1.5372326789802981
4634,1.6627476374843688
4638,1.3013335940848956
4642,1.4527274178105534
4643,1.1813801660939638
4645,1.7246440227940454
4650,1.170309429670545
4655,1.3578054462245603
4658,1.3579695165445067
4663,1.0772710075166472
4665,1.3874263085753067
4669,1.2871693092485699
4670,0.9904940982132894
4674,1.5324262035564766
4689,1.5137827128938812
4690,1.6130678654560877
4693,1.6711355663327767
4696,1.5429546832281011
4706,1.573528028275374
4722,1.0908196434152144
4724,1.6370008663804003
4725,1.6332069477198858
4727,1.746677118337021
4730,1.6552656117024573
4736,1.5584779624099085
4744,1.673627184430737
4747,0.9372873813679888
4756,1.7198260311992168
4758,0.9416805463086162
4764,1.7206227090961368
4766,1.6879324279522852
4771,1.5339403274429158
